,I,P,S,B,K,A
23,-1.1939554753378556,2.0726530272567425,1.0,4.266608502594599,0.7078607692435943,5.710111861396555
24,1.1106034711404458,-2.4379795575389203,0.0,-3.5485830286793663,0.666421721618305,5.49188639293631
0,0.8810826562328382,5.2205969411561615,1.0,5.3395142849233235,0.6298604762514151,2.4711300107017964
1,-1.3452550295322685,-1.5859780708072568,0.0,0.7592769587250117,0.14068727623641814,1.0073354302018804
2,-0.23819562333261518,-1.494164488763183,0.0,-1.2559688654305678,0.45874805848480915,1.5642855049021804
3,-0.677613093822034,2.681252228238785,1.0,4.358865322060819,0.8951303707347321,2.019069549533728
4,-1.3260990793912337,0.575815104887182,1.0,2.9019141842784157,0.3731083959681697,5.115804309632544
5,1.343034292878621,4.529447333848855,1.0,3.1864130409702334,0.12313092338596361,-3.3223380873481796
6,-1.6860196882990615,2.6747696413533992,0.0,5.3607893296524605,0.4465179296597645,3.821967996243976
7,1.3325295889456266,-1.4828421545631016,1.0,-2.815371743508728,0.8617545689107524,-0.2689783660919547
8,0.26846117228541566,4.1486106209457265,1.0,4.880149448660311,0.8036569854627271,-2.5368084710060637
9,0.784483625325315,5.190681645261994,1.0,6.406198019936679,0.8444352130128113,-3.8352514562580398
10,0.3500715877361292,2.0333214811254345,0.0,2.683249893389305,0.6546743964138354,1.2978728541258315
11,1.381125687226328,-2.035497457941684,0.0,-3.4166231451680122,0.7200690708973075,0.569339808157483
12,-0.03517427187663319,1.010457602923442,1.0,2.0456318748000752,0.5225041085800372,-0.46341067091590005
13,1.357290290261091,5.752221232284377,1.0,5.3949309420232865,0.41806987357006886,1.1639958646077333
14,-1.2438514575455863,2.450693560329409,1.0,3.6945450178749955,0.47569054555921547,3.9651123143578073
15,0.5851367415559426,0.03270834180692539,1.0,0.44757160025098275,0.6804264550192312,-0.13939225825248802
16,0.39374266649200323,0.7908617158661151,0.0,2.397119049374112,0.9585062739338911,3.7999369636450737
17,0.3536613831070219,0.33244623419122854,1.0,-0.021215148915793347,0.25317262824576925,1.0125791776464705
18,1.6074633662826572,3.4167126532798626,1.0,2.8092492869972054,0.6793925116801707,5.564565947435767
19,0.4850315703937668,4.33781594105921,0.0,3.8527843706654434,0.533757408303341,-0.0003960486372006368
20,1.7934198451073915,2.7845019278233583,1.0,1.9910820827159668,0.7555054428240123,0.6528004968181383
21,1.4120980712248685,2.7439873988787946,1.0,1.331889327653926,0.5134748687175965,2.557498530368693
22,0.7728690237927005,-1.2241275927196267,0.0,-1.9969966165123272,0.7887817218012625,0.5764969523409931
23,1.0111425760804342,3.2926485192887927,0.0,3.2815059432083586,0.4477747453661201,-4.582107726968447
24,0.8045733005524612,5.658956492602862,1.0,4.854383192050401,0.625036337112559,1.4172912946777707
25,-0.4278891426612466,0.7534473386773397,1.0,3.1813364813385867,0.3592572077278587,0.35797885320279554
26,-1.267431813227721,-0.6443437168802186,1.0,1.6230880963475023,0.26997692093185227,-2.6436335359638434
27,1.8278880313997967,3.6971904453933586,1.0,2.869302413993562,0.8648574416813214,1.4017354341768444
28,2.8449140731674527,7.317860182179837,0.0,4.472946109012384,0.8735779667911032,-4.319594962612484
29,0.09937930239072176,-0.5683192576945987,1.0,-0.6676985600853205,0.3727355348320837,1.677787100191273
30,0.39615191942972605,8.415241570320962,1.0,9.019089650891235,0.8669454269711818,-0.3669946647358
31,1.5663809569060938,6.348717366685822,1.0,5.782336409779728,0.8489728520676977,-0.8477987441572787
32,1.3255918791177566,2.5372793654855816,0.0,1.211687486367825,0.8190517259284396,-0.035305573961795254
33,0.10740444689438798,2.118566906191986,0.0,3.011162459297598,0.8744973973822456,1.9700394345949876
34,1.2142198191597757,2.4312695124992625,1.0,1.2170496933394868,0.2293612229603304,0.5434006965620051
35,-0.6837003535261093,-2.7745672197689637,0.0,-1.0908668662428544,0.6868579033417221,-0.9953588134449519
36,1.3768680043158843,2.405123704231496,1.0,1.0282556999156116,0.6967453661454762,-0.19920996664758417
37,0.6760485956802138,3.2496825016796107,1.0,2.573633905999397,0.16788790345568103,0.24833999954941355
38,-0.7546848390108797,-1.744473529979377,1.0,-0.9897886909684973,0.28038735829319505,0.8239638304611202
39,-0.47082568644571166,7.100101070024407,0.0,7.570926756470119,0.14255069271303225,2.225451904379423
40,0.25146424829015035,3.0707557432677883,1.0,2.819291494977638,0.7558241828318272,-1.97451129853658
41,1.3239231846629154,2.683225823184894,0.0,2.359302638521979,0.9300468953559575,1.7809627769308447
42,0.559268473123868,3.1966394789157184,1.0,3.637371005791851,0.7284147531636684,-3.6097163773312566
43,1.5330832459510706,5.680969499625135,0.0,4.147886253674065,0.7531350594798875,-2.426633561430744
44,1.3386659473743996,-0.7760309676711097,1.0,-1.1146969150455093,0.9053499218434278,-0.11446132857625768
45,0.441739398886093,2.5064904345178918,1.0,2.0647510356317986,0.7407022259686873,1.4110946535854845
46,1.810917629668111,0.8669707030829183,1.0,0.05605307341480725,0.5061577266477221,1.028200091834296
47,1.4586906471831897,0.06332527372376318,0.0,-1.3953653734594265,0.6868544271587083,1.5899114296933283
48,1.2565624791292511,1.6079463591579075,1.0,0.3513838800286564,0.3569728562501219,1.1096927792752787
49,1.1176066243803735,0.9895592375038365,1.0,-0.12804738687653705,0.738007596605987,1.0386793256324875
50,1.1550488495686282,6.1645068169761155,1.0,5.009457967407487,0.6229266336271806,-5.445697423976214
51,1.506447293467273,-1.6462288802914675,1.0,-3.1526761737587403,0.8395973878259158,2.9123876661088257
52,1.6196395622373134,0.08457419135226796,1.0,-1.5350653708850455,0.7970158810102901,2.51426474331171
53,1.645630053801686,2.7562720868825794,1.0,2.1106420330808935,0.6927038469882999,2.1854777701492436
54,0.6650836024131508,0.8920717791074042,1.0,0.22698817669425342,0.6430308987564682,1.2248308496699414
55,2.259309121342389,9.438608068347115,0.0,7.179298947004726,0.32839449068796206,19.323970509221322
56,-1.1716743297739227,-6.181871401671404,1.0,-5.0101970718974815,0.5149720327731943,5.061365819128324
57,-0.13076176160013986,1.6971734976972468,1.0,1.8279352592973868,0.8880142794530813,-0.21482300581101543
58,0.9152587323665826,-1.7241200181899488,0.0,-2.6393787505565314,0.5271699833735624,2.480300002916645
59,-0.7350472112896109,-1.2882481633469611,1.0,1.4467990479426498,0.3799119461399249,-0.8394428831692398
60,-0.11007614598747867,2.627898902878573,1.0,3.7379750488660517,0.3279287999915215,7.798024032298841
61,0.12431407617743234,-0.5237847601452716,1.0,-0.648098836322704,0.8127563937240593,2.20113793340767
62,1.645328332453837,8.229345429785281,1.0,6.5840170973314445,0.7349839661340297,-4.02305559989729
63,2.4887785593273266,0.7001099680936975,1.0,-0.7886685912336291,0.5218523520933266,1.5186155720588168
64,-1.2165610177685275,-1.0371239152993286,1.0,1.179437102469199,0.5690237278172994,1.879979956133225
65,3.6183416278606737,2.387648950904602,1.0,-1.2306926769560715,0.21116234481412172,0.3039488330936758
66,3.394023243579522,4.9791706912102445,1.0,2.5851474476307224,0.9564363739679812,0.8895017669169643
67,0.040602893477990926,-1.1625325227026089,1.0,-1.2031354161805998,0.44132076108106205,1.3898866552415785
68,0.6374460925546243,8.903139149552407,0.0,9.265693056997783,0.20921538795021197,5.2288839866207235
69,0.4471686655034012,1.03016717549967,1.0,1.5829985099962687,0.8135384997715626,-0.7738099485949266
70,0.8253481979119583,1.7636197969061986,1.0,1.9382715989942403,0.7268239134049835,2.6327343484664403
71,0.018084469731731,-2.6674519282253573,1.0,-2.685536397957088,0.32016349873907374,5.213113880868342
72,1.734212265542252,1.3037688283693425,1.0,0.5695565628270907,0.6704675713169757,1.2280167621815754
73,-0.7482199147680715,4.553301863351481,0.0,6.301521778119553,0.3607419509291792,-7.020921623135578
74,1.4421162802912646,3.4874468359206254,0.0,4.045330555629361,0.778272772733338,-0.6889930525670702
